"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2017-09-06",0,FALSE,"905504430132535298",FALSE,NA,NA,NA,NA,NA,0,FALSE,"nitinjauhari","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Rafa #Nadal beast mode unleashed!! #USOpen #Champion",FALSE
"2017-09-06",0,FALSE,"905504374063058948",FALSE,NA,NA,NA,NA,NA,0,FALSE,"toddadam","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vamos, @RafaelNadal! First set 6-1 in 23 minutes!
#USOpen #Rafa #Vamos",FALSE
"2017-09-06",0,FALSE,"905504277715701761",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ultm8swfans","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Whoa.. RUTHLESS! #Rafa serves out the first set 6-1 in 2 minutes! #Vamos!  <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #USOpen",FALSE
"2017-09-06",0,FALSE,"905503848210497536",FALSE,NA,NA,NA,NA,NA,0,FALSE,"segconvocar","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YES! You are the best #RAFA. @ #usopen tennis <ed><U+00A0><U+00BC><ed><U+00BE><U+00BE><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><U+2139><ed><U+00A0><U+00BE><ed><U+00B4><U+0091><U+26A0> &lt;<ed><U+00A0><U+00BD><ed><U+00B1><U+0081>&gt;",FALSE
"2017-09-06",1,FALSE,"905503672389574657",FALSE,NA,NA,NA,NA,NA,0,FALSE,"hannek","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That's how you play a return game, folks! #Rafa #USOpen",FALSE
"2017-09-06",0,FALSE,"905503652051341314",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ultm8swfans","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Rafa with the insurance break, leads 5-1! C'mon #Rafa #Vamos! #USOpen",FALSE
"2017-09-06",1,FALSE,"905503451253268481",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ultm8swfans","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Won't be able to watch entire #Rafa vs #Rublev but hope no letdown &amp; #Rafa wins in straights! #Vamos! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>#USOpen",FALSE
"2017-09-06",0,FALSE,"905503023220305921",FALSE,NA,NA,NA,NA,NA,0,FALSE,"jaladhi11","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Well it looks like the 19 year old needs to be at his very best to stay in vs the ace @RafaelNadal at the @usopen #QF #Rafa #usopen #tennis",FALSE
"2017-09-06",1,FALSE,"905502845658648578",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ultm8swfans","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Rafa got the early break, lost &amp; regained it, consolidates, now leads 4-1 in the first! #Vamos! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #USOpen",FALSE
"2017-09-06",1,FALSE,"905502806953664513",FALSE,NA,NA,NA,NA,NA,0,FALSE,"loreley4tennis","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","He did't lie when he said that he asked his mom to buy him Nadal's  outfits. <ed><U+00A0><U+00BD><ed><U+00B0><U+00B1>#Rublev #Rafa #USOpen https://t.co/Y3FcLb8i3s",FALSE
"2017-09-06",0,FALSE,"905502758714953728",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Michl_MRXI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vamos #Rafa <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>

#USOpen",FALSE
"2017-09-06",0,FALSE,"905502286251773952",FALSE,NA,NA,NA,NA,NA,0,FALSE,"AliQuack","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Things that have managed to lighten my mood: #Rafa's winning shots. Things of beauty (along with his biceps lol) #USOpen",FALSE
"2017-09-06",0,FALSE,"905501441355284480",FALSE,NA,NA,NA,NA,NA,0,FALSE,"cengiizzakd","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vamos #Rafa! <ed><U+00A0><U+00BC><ed><U+00BE><U+00BE>#Nadal #USOpen https://t.co/zdeMJRyrNp",FALSE
"2017-09-06",1,FALSE,"905499732264574976",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ManojB90","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Staying up late even though I have a morning shift tomorrow because #Rafa. Totally worth it. Vamos! #USOpen",FALSE
"2017-09-06",5,FALSE,"905499598348746752",FALSE,NA,NA,NA,NA,NA,0,FALSE,"CoffeeBreakTens","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#fedheads should be excited when @bgtennisnation compares #Rubles to Davydenko, a player who could trouble #Rafa on hardcourts.
#USOpen",FALSE
"2017-09-06",0,FALSE,"905498747379081216",FALSE,"41.02342238","28.87239245",NA,NA,NA,0,FALSE,"CemCeviz","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Good luck Rafa... #usopen #quarterfinal #rafaelnadal #rafa… https://t.co/tuKNY31Hgx",FALSE
"2017-09-06",0,FALSE,"905498099950477314",FALSE,NA,NA,NA,NA,NA,0,FALSE,"SportsStreamuk","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","<ed><U+00A0><U+00BC><ed><U+00BE><U+00BE>#Tennis #RafaelNadal v #Rublev in #USOPEN

<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>Watch live online via<U+27A1><U+FE0F>https://t.co/snrzgyhV0Q 

#USOPEN2017 #Nadal… https://t.co/ygXf2WM1i4",TRUE
"2017-09-06",1,FALSE,"905496126329114624",FALSE,NA,NA,NA,NA,NA,0,FALSE,"TheBreakdownAU","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Great stats piece in @telegraph_sport by @simonrbriggs on why #usopen has never seen one of the all-time match ups… https://t.co/vdaNWknwb6",TRUE
"2017-09-06",0,FALSE,"905495227594571777",FALSE,NA,NA,NA,NA,NA,0,FALSE,"nene_nadal","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","it's #Rafa time #USOpen  #<U+0623><U+0645><U+064A><U+0631><U+0643><U+0627>_<U+0627><U+0644><U+0645><U+0641><U+062A><U+0648><U+062D><U+0629> #VamosRafa #Nadal #Rublev #rafaelnadal <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/MQfIdq1Dqs",FALSE
"2017-09-06",0,FALSE,"905495091162251264",FALSE,NA,NA,NA,NA,NA,0,FALSE,"AnneElshaw","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Rafa!! Let's go! <ed><U+00A0><U+00BC><ed><U+00BE><U+00BE>#USOpen",FALSE
"2017-09-06",0,FALSE,"905494589951410176",FALSE,NA,NA,NA,NA,NA,0,FALSE,"AliQuack","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Rafa is about to start his #USOpen quarter final,  I can turn over from the depression of #c4news",FALSE
"2017-09-06",0,FALSE,"905494130800955393",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Mikeytickets319","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#USOpen #RAFA",FALSE
"2017-09-06",0,FALSE,"905492355595296772",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Kralyanist","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asiri duygusal olacak! Bekliyoruz.. #USOpen #RaFa <ed><U+00A0><U+00BC><ed><U+00BE><U+00BE><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> https://t.co/rGz2yUNBky",FALSE
"2017-09-06",0,FALSE,"905491845286944768",FALSE,NA,NA,NA,NA,NA,0,FALSE,"segconvocar","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Let's GO! #RAFA @ #usopen tennis <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BE><U+00BE><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><U+2139><ed><U+00A0><U+00BE><ed><U+00B4><U+0091><U+26A0> &lt;<ed><U+00A0><U+00BD><ed><U+00B1><U+0081>&gt;",FALSE
"2017-09-06",0,FALSE,"905490795989528576",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ShantiSammi","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's almost #Rafa o'clock and the tension is mounting..... #nervous #nadal #rublev #usopen https://t.co/3amztkNNDu",FALSE
"2017-09-06",0,FALSE,"905489927772794887",FALSE,NA,NA,NA,NA,NA,0,FALSE,"tsetse_la_tweet","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vamos! #rafa #USOpen  <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BE><U+00BE><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE
"2017-09-06",0,FALSE,"905483240294764545",FALSE,NA,NA,NA,NA,NA,0,FALSE,"SportsStreamuk","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","<ed><U+00A0><U+00BC><ed><U+00BE><U+00BE>#Tennis #RafaelNadal v #Rublev in #USOPEN

<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>Watch live online via<U+27A1><U+FE0F>https://t.co/snrzgyhV0Q

#USOPEN2017 #Nadal… https://t.co/jiQrJNN3Ro",TRUE
"2017-09-06",0,FALSE,"905483027219972104",FALSE,NA,NA,NA,NA,NA,0,FALSE,"BillSimons1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Will we soon see 2 No. 1's from Spain/#Rafa and #GarbineMuguruzza
#USOpen",FALSE
"2017-09-06",0,FALSE,"905470776391774209",FALSE,NA,NA,"905441226127806464","usopen","14836197",0,FALSE,"ultm8swfans","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@usopen @AndreyRublev97 @ATPWorldTour Looking more likely, but 2017 @usopen has been very unpredictable, but you ne… https://t.co/vINAdrmH3V",TRUE
"2017-09-06",0,FALSE,"905469626653409281",FALSE,NA,NA,"905438016658919424","usopen","14836197",0,FALSE,"ultm8swfans","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@usopen @rogerfederer @delpotrojuan #Delpo def #Rafa in SF &amp; #Federer in Final from 2 sets to one down, totally une… https://t.co/a3UEC0VVYz",TRUE
"2017-09-06",0,FALSE,"905468137604345856",FALSE,NA,NA,NA,NA,NA,1,FALSE,"ClubhouseSheff","<a href=""http://pubs.matchpint.co.uk/"" rel=""nofollow"">MatchPint Pub Platform</a>",".@usopen .@RafaelNadal in 1/4 final action tonight from the #USOpen #tennis #Rafa #sportsbar— Find out more here: https://t.co/rylA9kjZ6L",FALSE
"2017-09-06",0,FALSE,"905433595191361542",FALSE,NA,NA,NA,NA,NA,0,FALSE,"RadekATP","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Rafa juz rozgrywa sie przed cwiercfinalowym meczem #USOpen z #Rublev|em . https://t.co/JmS0plNYK9",FALSE
"2017-09-06",54,FALSE,"905415389344960512",FALSE,NA,NA,NA,NA,NA,17,FALSE,"TennisChannel","<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","Today:
<ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>@RogerFederer v. <ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>@DelPotroJuan
<ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@RafaelNadal v. <ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA>@AndreyRublev97
#RF/#Rafa could be on the horizon.
Le… https://t.co/3xblyrMEc9",TRUE
"2017-09-06",0,FALSE,"905410207907323908",FALSE,NA,NA,NA,"usopen","14836197",0,FALSE,"rakeshdas08","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@usopen One more matches each. Then awaits the grand semis!!! #Roger #Rafa #USOpen",FALSE
"2017-09-06",0,FALSE,"905377372039471106",FALSE,NA,NA,NA,NA,NA,0,FALSE,"EmsyWemsy91","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","That's true that #Rafa is incredible tennis player. Is one of the best ever. That's normal, no? #CarrenoBusta #USOpen",FALSE
"2017-09-06",0,FALSE,"905366132705644544",FALSE,NA,NA,NA,NA,NA,0,FALSE,"sidramo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Federer in 3 &amp; #Rafa in 4 .. maybe 3 .. it's finally time for #Fedal at the #USOpen :)",FALSE
"2017-09-06",0,FALSE,"905348019687612416",FALSE,NA,NA,NA,NA,NA,0,FALSE,"sakshi2929","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I want a Nadal v Fed encounter in #USOpen. But then I also want @delpotrojuan to progress. Such difficult choices in life :D #Federer #Rafa",FALSE
"2017-09-06",2,FALSE,"905313504533536768",FALSE,NA,NA,NA,NA,NA,1,FALSE,"wgsNYC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Unbelievable match! And just like that, Anderson sent #Querrey packing. Well-deserved standing ovation! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> 2am <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>#Rafa tomorrow. #USOpen",FALSE
"2017-09-05",0,FALSE,"905271383059509248",TRUE,NA,NA,NA,NA,NA,1,FALSE,"jakedavi5","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @OnCourtAd: 19 yo #Rublev bids to be youngest in semis @usopen #USOpen since #Hewitt in 2000 &amp; in a Slam since #Rafa #Nadal in 2005 @Rol…",FALSE
"2017-09-05",1,FALSE,"905271198203990016",FALSE,NA,NA,NA,NA,NA,1,FALSE,"OnCourtAd","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","19 yo #Rublev bids to be youngest in semis @usopen #USOpen since #Hewitt in 2000 &amp; in a Slam since #Rafa #Nadal in 2005 @RolandGarros",FALSE
"2017-09-05",0,FALSE,"905258344088305664",FALSE,NA,NA,NA,NA,NA,0,FALSE,"eandcpress","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What #ATP star R U XCited 2 C #Usopen2017 QF?
#juanmartindelpotro 
#RogerFederer 
#Andrey #rublev 
#Rafa #Nadal 
#DelPotro 
#Delpo 
#USOpen",FALSE
"2017-09-05",0,FALSE,"905239499814440967",FALSE,NA,NA,NA,NA,NA,0,FALSE,"oma_petra","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Have never watched SOO many amazing tennis matches as this years @usopen #usopen #bravo #venus #kavitova #shapo #fed #rafa",FALSE
